company,city,website,phone,google_rating,google_reviews,intel_json,reply_prob,replied
Synthetic Lead 0758,Miami,https://lead758.example.com,,,0,"{""place_id"": ""synthetic_0758"", ""types"": [""insurance_agency""]}",0.0003353501304664781,0
Synthetic Lead 0759,St. Petersburg,https://lead759.example.com,+1-555-0000759,3.729734892249392,6,"{""place_id"": ""synthetic_0759"", ""types"": [""insurance_agency""]}",0.03253284865578861,0
Synthetic Lead 0760,Fort Lauderdale,https://lead760.example.com,+1-555-0000760,3.935363846650054,16,"{""place_id"": ""synthetic_0760"", ""types"": [""insurance_agency""]}",0.08512254392907558,0
Synthetic Lead 0761,Jacksonville,https://lead761.example.com,+1-555-0000761,4.236637657292849,183,"{""place_id"": ""synthetic_0761"", ""types"": [""real_estate_agency"", ""finance""]}",0.6413616720654146,1
Synthetic Lead 0762,Tallahassee,,+1-555-0000762,,0,"{""place_id"": ""synthetic_0762"", ""types"": [""real_estate_agency""]}",0.00024845508183933427,0
Synthetic Lead 0763,Fort Lauderdale,https://lead763.example.com,+1-555-0000763,4.154564535187019,4,"{""place_id"": ""synthetic_0763"", ""types"": [""insurance_agency""]}",0.03419174900924521,0
Synthetic Lead 0764,Tampa,https://lead764.example.com,+1-555-0000764,4.184583742957908,4,"{""place_id"": ""synthetic_0764"", ""types"": [""real_estate_agency""]}",0.046720623733883124,0
Synthetic Lead 0765,Tampa,https://lead765.example.com,+1-555-0000765,,0,"{""place_id"": ""synthetic_0765"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0766,Jacksonville,https://lead766.example.com,+1-555-0000766,3.479010632179994,11,"{""place_id"": ""synthetic_0766"", ""types"": [""real_estate_agency"", ""finance""]}",0.054882029381380454,0
Synthetic Lead 0767,St. Petersburg,https://lead767.example.com,+1-555-0000767,,0,"{""place_id"": ""synthetic_0767"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0768,Jacksonville,https://lead768.example.com,+1-555-0000768,4.657312026993424,12,"{""place_id"": ""synthetic_0768"", ""types"": [""real_estate_agency""]}",0.16575517211208138,0
Synthetic Lead 0769,Jacksonville,https://lead769.example.com,+1-555-0000769,3.5158328512244417,6,"{""place_id"": ""synthetic_0769"", ""types"": [""point_of_interest"", ""establishment""]}",0.027035217654805332,0
Synthetic Lead 0770,St. Petersburg,https://lead770.example.com,+1-555-0000770,4.105222244230361,15,"{""place_id"": ""synthetic_0770"", ""types"": [""real_estate_agency"", ""finance""]}",0.12355942753304218,0
Synthetic Lead 0771,Fort Lauderdale,https://lead771.example.com,+1-555-0000771,3.7901230356145783,383,"{""place_id"": ""synthetic_0771"", ""types"": [""insurance_agency""]}",0.584153800754817,0
Synthetic Lead 0772,Tallahassee,https://lead772.example.com,+1-555-0000772,4.255675214699056,106,"{""place_id"": ""synthetic_0772"", ""types"": [""point_of_interest"", ""establishment""]}",0.4431966617633276,1
Synthetic Lead 0773,Miami,,+1-555-0000773,4.005683409466591,7,"{""place_id"": ""synthetic_0773"", ""types"": [""real_estate_agency""]}",0.028766713884795344,0
Synthetic Lead 0774,St. Petersburg,,+1-555-0000774,,0,"{""place_id"": ""synthetic_0774"", ""types"": [""real_estate_agency"", ""finance""]}",0.00024845508183933427,0
Synthetic Lead 0775,Jacksonville,https://lead775.example.com,+1-555-0000775,4.453291577095127,7,"{""place_id"": ""synthetic_0775"", ""types"": [""real_estate_agency""]}",0.09020236177167222,0
Synthetic Lead 0776,Miami,https://lead776.example.com,+1-555-0000776,3.5440984171113943,2,"{""place_id"": ""synthetic_0776"", ""types"": [""real_estate_agency""]}",0.017898317457922166,0
Synthetic Lead 0777,Fort Lauderdale,https://lead777.example.com,+1-555-0000777,4.535614005806849,68,"{""place_id"": ""synthetic_0777"", ""types"": [""real_estate_agency""]}",0.4959867348740842,0
Synthetic Lead 0778,Fort Lauderdale,https://lead778.example.com,,3.812674071868969,80,"{""place_id"": ""synthetic_0778"", ""types"": [""real_estate_agency""]}",0.2766484050506677,1
Synthetic Lead 0779,Jacksonville,https://lead779.example.com,+1-555-0000779,3.9115018143112334,70,"{""place_id"": ""synthetic_0779"", ""types"": [""insurance_agency""]}",0.25728290330595777,0
Synthetic Lead 0780,St. Petersburg,https://lead780.example.com,+1-555-0000780,4.356909510053561,11,"{""place_id"": ""synthetic_0780"", ""types"": [""real_estate_agency""]}",0.12002853713311777,0
Synthetic Lead 0781,Orlando,https://lead781.example.com,+1-555-0000781,3.954126290134933,16,"{""place_id"": ""synthetic_0781"", ""types"": [""insurance_agency""]}",0.08663220207184633,0
Synthetic Lead 0782,Orlando,https://lead782.example.com,+1-555-0000782,4.646427908161478,49,"{""place_id"": ""synthetic_0782"", ""types"": [""real_estate_agency""]}",0.44611130465658194,0
Synthetic Lead 0783,Tampa,https://lead783.example.com,+1-555-0000783,3.8127449692433024,32,"{""place_id"": ""synthetic_0783"", ""types"": [""real_estate_agency""]}",0.16954130198167666,0
Synthetic Lead 0784,Tampa,,+1-555-0000784,3.8905267237043186,12,"{""place_id"": ""synthetic_0784"", ""types"": [""point_of_interest"", ""establishment""]}",0.030145772321067042,0
Synthetic Lead 0785,Fort Lauderdale,,+1-555-0000785,3.8718145532259456,2,"{""place_id"": ""synthetic_0785"", ""types"": [""real_estate_agency"", ""finance""]}",0.010411754755493968,0
Synthetic Lead 0786,Tallahassee,https://lead786.example.com,+1-555-0000786,3.9171806258224806,23,"{""place_id"": ""synthetic_0786"", ""types"": [""point_of_interest"", ""establishment""]}",0.11204493430035131,0
Synthetic Lead 0787,St. Petersburg,https://lead787.example.com,+1-555-0000787,4.749595777773907,73,"{""place_id"": ""synthetic_0787"", ""types"": [""real_estate_agency""]}",0.5799493951847458,1
Synthetic Lead 0788,Miami,https://lead788.example.com,+1-555-0000788,4.514398146805152,4,"{""place_id"": ""synthetic_0788"", ""types"": [""real_estate_agency""]}",0.060755893883176995,0
Synthetic Lead 0789,Tampa,https://lead789.example.com,+1-555-0000789,5.0,43,"{""place_id"": ""synthetic_0789"", ""types"": [""insurance_agency""]}",0.44092929831958905,0
Synthetic Lead 0790,Miami,https://lead790.example.com,+1-555-0000790,5.0,29,"{""place_id"": ""synthetic_0790"", ""types"": [""insurance_agency""]}",0.3410355462818263,1
Synthetic Lead 0791,Fort Lauderdale,https://lead791.example.com,+1-555-0000791,3.6846414840338304,49,"{""place_id"": ""synthetic_0791"", ""types"": [""real_estate_agency""]}",0.20459048961206713,0
Synthetic Lead 0792,Orlando,https://lead792.example.com,+1-555-0000792,4.235209563663645,57,"{""place_id"": ""synthetic_0792"", ""types"": [""point_of_interest"", ""establishment""]}",0.2977165689511865,1
Synthetic Lead 0793,Jacksonville,,+1-555-0000793,,0,"{""place_id"": ""synthetic_0793"", ""types"": [""insurance_agency""]}",0.00018407190496342368,0
Synthetic Lead 0794,St. Petersburg,https://lead794.example.com,,,0,"{""place_id"": ""synthetic_0794"", ""types"": [""real_estate_agency"", ""finance""]}",0.00045262222324053464,0
Synthetic Lead 0795,Fort Lauderdale,https://lead795.example.com,+1-555-0000795,3.8849587448721654,10,"{""place_id"": ""synthetic_0795"", ""types"": [""real_estate_agency""]}",0.07361761395246719,0
Synthetic Lead 0796,Orlando,https://lead796.example.com,+1-555-0000796,,0,"{""place_id"": ""synthetic_0796"", ""types"": [""insurance_agency""]}",0.00040956716498605005,0
Synthetic Lead 0797,Orlando,https://lead797.example.com,+1-555-0000797,3.6740563635507932,10,"{""place_id"": ""synthetic_0797"", ""types"": [""real_estate_agency""]}",0.060950709234432465,0
Synthetic Lead 0798,Fort Lauderdale,https://lead798.example.com,+1-555-0000798,4.127857810739873,8,"{""place_id"": ""synthetic_0798"", ""types"": [""point_of_interest"", ""establishment""]}",0.05766110491687294,0
Synthetic Lead 0799,Jacksonville,https://lead799.example.com,+1-555-0000799,3.591640790806797,2,"{""place_id"": ""synthetic_0799"", ""types"": [""real_estate_agency""]}",0.018548783208627965,0
Synthetic Lead 0800,Miami,https://lead800.example.com,+1-555-0000800,4.621063479568816,164,"{""place_id"": ""synthetic_0800"", ""types"": [""real_estate_agency""]}",0.7308528192127034,1
Synthetic Lead 0801,Tallahassee,https://lead801.example.com,+1-555-0000801,3.741123231291243,54,"{""place_id"": ""synthetic_0801"", ""types"": [""real_estate_agency""]}",0.23076966553017003,0
Synthetic Lead 0802,Jacksonville,https://lead802.example.com,+1-555-0000802,5.0,50,"{""place_id"": ""synthetic_0802"", ""types"": [""insurance_agency""]}",0.4812608302422622,0
Synthetic Lead 0803,Tampa,,+1-555-0000803,3.9743077745178024,64,"{""place_id"": ""synthetic_0803"", ""types"": [""point_of_interest"", ""establishment""]}",0.13402440417617464,0
Synthetic Lead 0804,Miami,https://lead804.example.com,+1-555-0000804,4.236008820958526,40,"{""place_id"": ""synthetic_0804"", ""types"": [""point_of_interest"", ""establishment""]}",0.23164677261371666,0
Synthetic Lead 0805,Tampa,https://lead805.example.com,,3.5523294077669827,14,"{""place_id"": ""synthetic_0805"", ""types"": [""real_estate_agency"", ""finance""]}",0.05853557736843365,0
Synthetic Lead 0806,Orlando,https://lead806.example.com,+1-555-0000806,5.0,16,"{""place_id"": ""synthetic_0806"", ""types"": [""point_of_interest"", ""establishment""]}",0.21696092656644028,0
Synthetic Lead 0807,Orlando,https://lead807.example.com,+1-555-0000807,4.7597503404014585,12,"{""place_id"": ""synthetic_0807"", ""types"": [""real_estate_agency"", ""finance""]}",0.18017833358533755,1
Synthetic Lead 0808,Jacksonville,https://lead808.example.com,+1-555-0000808,4.348457935368057,474,"{""place_id"": ""synthetic_0808"", ""types"": [""real_estate_agency""]}",0.8437464752321855,1
Synthetic Lead 0809,Tampa,,+1-555-0000809,3.526598725610217,39,"{""place_id"": ""synthetic_0809"", ""types"": [""insurance_agency""]}",0.055119582835518176,0
Synthetic Lead 0810,Tallahassee,https://lead810.example.com,+1-555-0000810,,0,"{""place_id"": ""synthetic_0810"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0811,Naples,https://lead811.example.com,+1-555-0000811,,0,"{""place_id"": ""synthetic_0811"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0812,Orlando,https://lead812.example.com,+1-555-0000812,4.931177631736681,5,"{""place_id"": ""synthetic_0812"", ""types"": [""real_estate_agency""]}",0.10075579012559881,0
Synthetic Lead 0813,Miami,https://lead813.example.com,+1-555-0000813,4.604597365926587,122,"{""place_id"": ""synthetic_0813"", ""types"": [""real_estate_agency""]}",0.6616707753081326,1
Synthetic Lead 0814,St. Petersburg,https://lead814.example.com,+1-555-0000814,4.247719519243868,9,"{""place_id"": ""synthetic_0814"", ""types"": [""point_of_interest"", ""establishment""]}",0.07054463475391692,0
Synthetic Lead 0815,Naples,https://lead815.example.com,+1-555-0000815,2.9818121683763392,36,"{""place_id"": ""synthetic_0815"", ""types"": [""point_of_interest"", ""establishment""]}",0.06110961120309681,0
Synthetic Lead 0816,Tallahassee,https://lead816.example.com,+1-555-0000816,3.708292010670485,72,"{""place_id"": ""synthetic_0816"", ""types"": [""real_estate_agency""]}",0.27154014629211753,0
Synthetic Lead 0817,Miami,https://lead817.example.com,+1-555-0000817,4.543880565799936,31,"{""place_id"": ""synthetic_0817"", ""types"": [""real_estate_agency"", ""finance""]}",0.31035062869212326,0
Synthetic Lead 0818,Orlando,https://lead818.example.com,+1-555-0000818,4.806441845861578,22,"{""place_id"": ""synthetic_0818"", ""types"": [""real_estate_agency""]}",0.29773095846701564,0
Synthetic Lead 0819,Miami,https://lead819.example.com,+1-555-0000819,4.754584905746066,20,"{""place_id"": ""synthetic_0819"", ""types"": [""real_estate_agency""]}",0.26691133354529967,1
Synthetic Lead 0820,Tallahassee,https://lead820.example.com,,,0,"{""place_id"": ""synthetic_0820"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0821,Jacksonville,,+1-555-0000821,4.350776153406453,10,"{""place_id"": ""synthetic_0821"", ""types"": [""real_estate_agency""]}",0.05288177693655132,0
Synthetic Lead 0822,Jacksonville,https://lead822.example.com,+1-555-0000822,4.707757608241465,11,"{""place_id"": ""synthetic_0822"", ""types"": [""real_estate_agency""]}",0.16099040446204005,0
Synthetic Lead 0823,Jacksonville,https://lead823.example.com,+1-555-0000823,3.3708322172088776,118,"{""place_id"": ""synthetic_0823"", ""types"": [""real_estate_agency""]}",0.27123535300521656,0
Synthetic Lead 0824,Orlando,https://lead824.example.com,+1-555-0000824,4.196047742313382,17,"{""place_id"": ""synthetic_0824"", ""types"": [""real_estate_agency""]}",0.1478555141041781,0
Synthetic Lead 0825,Jacksonville,https://lead825.example.com,+1-555-0000825,,0,"{""place_id"": ""synthetic_0825"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0826,Miami,https://lead826.example.com,,4.049617707576632,10,"{""place_id"": ""synthetic_0826"", ""types"": [""point_of_interest"", ""establishment""]}",0.053434571290511414,1
Synthetic Lead 0827,Fort Lauderdale,https://lead827.example.com,+1-555-0000827,3.2739190722993996,75,"{""place_id"": ""synthetic_0827"", ""types"": [""real_estate_agency""]}",0.1834536971721717,1
Synthetic Lead 0828,St. Petersburg,https://lead828.example.com,+1-555-0000828,4.037150944963136,45,"{""place_id"": ""synthetic_0828"", ""types"": [""real_estate_agency""]}",0.265190185646602,0
Synthetic Lead 0829,Fort Lauderdale,,+1-555-0000829,4.036347284872488,39,"{""place_id"": ""synthetic_0829"", ""types"": [""insurance_agency""]}",0.09503560110531034,0
Synthetic Lead 0830,Orlando,https://lead830.example.com,+1-555-0000830,4.125963797726123,14,"{""place_id"": ""synthetic_0830"", ""types"": [""real_estate_agency""]}",0.11913924897167548,0
Synthetic Lead 0831,Tallahassee,https://lead831.example.com,+1-555-0000831,3.9182642872874656,39,"{""place_id"": ""synthetic_0831"", ""types"": [""insurance_agency""]}",0.16940740452638928,1
Synthetic Lead 0832,Fort Lauderdale,https://lead832.example.com,+1-555-0000832,3.9784939233792667,9,"{""place_id"": ""synthetic_0832"", ""types"": [""real_estate_agency""]}",0.07358536501419619,0
Synthetic Lead 0833,Miami,https://lead833.example.com,+1-555-0000833,4.180146858826511,14,"{""place_id"": ""synthetic_0833"", ""types"": [""insurance_agency""]}",0.09568751125023925,0
Synthetic Lead 0834,Miami,https://lead834.example.com,+1-555-0000834,4.421227302484856,64,"{""place_id"": ""synthetic_0834"", ""types"": [""insurance_agency""]}",0.3733572585958458,0
Synthetic Lead 0835,Fort Lauderdale,https://lead835.example.com,+1-555-0000835,4.047786618571666,57,"{""place_id"": ""synthetic_0835"", ""types"": [""real_estate_agency"", ""finance""]}",0.3132858814143824,1
Synthetic Lead 0836,Orlando,https://lead836.example.com,+1-555-0000836,3.9951755358159993,6,"{""place_id"": ""synthetic_0836"", ""types"": [""insurance_agency""]}",0.04086773012709207,0
Synthetic Lead 0837,Miami,https://lead837.example.com,+1-555-0000837,4.246177019127229,7,"{""place_id"": ""synthetic_0837"", ""types"": [""real_estate_agency""]}",0.07585553603871983,0
Synthetic Lead 0838,Miami,https://lead838.example.com,+1-555-0000838,3.2395420370524093,22,"{""place_id"": ""synthetic_0838"", ""types"": [""real_estate_agency""]}",0.0734259192026034,0
Synthetic Lead 0839,Miami,,+1-555-0000839,4.438517563613229,159,"{""place_id"": ""synthetic_0839"", ""types"": [""real_estate_agency""]}",0.4796009770161265,0
Synthetic Lead 0840,Tampa,https://lead840.example.com,+1-555-0000840,,0,"{""place_id"": ""synthetic_0840"", ""types"": [""insurance_agency""]}",0.00040956716498605005,0
Synthetic Lead 0841,Jacksonville,https://lead841.example.com,+1-555-0000841,4.219846763298781,28,"{""place_id"": ""synthetic_0841"", ""types"": [""real_estate_agency""]}",0.22129811740734,0
Synthetic Lead 0842,Miami,,+1-555-0000842,4.680367153797232,3,"{""place_id"": ""synthetic_0842"", ""types"": [""real_estate_agency""]}",0.025747783029081373,0
Synthetic Lead 0843,Fort Lauderdale,https://lead843.example.com,+1-555-0000843,3.223592234975876,9,"{""place_id"": ""synthetic_0843"", ""types"": [""real_estate_agency"", ""finance""]}",0.03745103603171517,0
Synthetic Lead 0844,Orlando,https://lead844.example.com,+1-555-0000844,,0,"{""place_id"": ""synthetic_0844"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0845,Orlando,https://lead845.example.com,+1-555-0000845,4.33690192266176,12,"{""place_id"": ""synthetic_0845"", ""types"": [""real_estate_agency""]}",0.1265806101849032,0
Synthetic Lead 0846,Orlando,,+1-555-0000846,4.1964415724357425,10,"{""place_id"": ""synthetic_0846"", ""types"": [""real_estate_agency"", ""finance""]}",0.04593617670987692,1
Synthetic Lead 0847,St. Petersburg,https://lead847.example.com,+1-555-0000847,4.285088471595966,20,"{""place_id"": ""synthetic_0847"", ""types"": [""real_estate_agency""]}",0.18146447945406594,0
Synthetic Lead 0848,Naples,https://lead848.example.com,+1-555-0000848,3.9689364624137773,10,"{""place_id"": ""synthetic_0848"", ""types"": [""real_estate_agency"", ""finance""]}",0.07930623845685207,0
Synthetic Lead 0849,Tampa,,,4.532176837119966,3,"{""place_id"": ""synthetic_0849"", ""types"": [""point_of_interest"", ""establishment""]}",0.014021382361557137,0
Synthetic Lead 0850,Miami,https://lead850.example.com,+1-555-0000850,4.66631942149556,51,"{""place_id"": ""synthetic_0850"", ""types"": [""point_of_interest"", ""establishment""]}",0.38897845827939875,1
Synthetic Lead 0851,Orlando,,+1-555-0000851,4.441991146975764,49,"{""place_id"": ""synthetic_0851"", ""types"": [""real_estate_agency""]}",0.22114237699060912,0
Synthetic Lead 0852,Miami,,+1-555-0000852,4.069585770797708,55,"{""place_id"": ""synthetic_0852"", ""types"": [""real_estate_agency""]}",0.16908185361181619,0
Synthetic Lead 0853,Tallahassee,,+1-555-0000853,3.1461553061927985,3,"{""place_id"": ""synthetic_0853"", ""types"": [""insurance_agency""]}",0.005636277735367495,0
Synthetic Lead 0854,Miami,https://lead854.example.com,,4.584618104018564,28,"{""place_id"": ""synthetic_0854"", ""types"": [""insurance_agency""]}",0.20505237730439352,0
Synthetic Lead 0855,Naples,https://lead855.example.com,+1-555-0000855,4.810864333108796,45,"{""place_id"": ""synthetic_0855"", ""types"": [""insurance_agency""]}",0.3987692775501753,0
Synthetic Lead 0856,Jacksonville,https://lead856.example.com,+1-555-0000856,4.52227920599199,5,"{""place_id"": ""synthetic_0856"", ""types"": [""real_estate_agency""]}",0.07282444985121972,0
Synthetic Lead 0857,Jacksonville,https://lead857.example.com,+1-555-0000857,3.760178786316247,20,"{""place_id"": ""synthetic_0857"", ""types"": [""real_estate_agency""]}",0.11293382349215797,1
Synthetic Lead 0858,Tallahassee,https://lead858.example.com,+1-555-0000858,4.536897196833879,17,"{""place_id"": ""synthetic_0858"", ""types"": [""real_estate_agency""]}",0.19793774972697373,1
Synthetic Lead 0859,Miami,,+1-555-0000859,4.630264853980723,183,"{""place_id"": ""synthetic_0859"", ""types"": [""real_estate_agency""]}",0.580631547408586,1
Synthetic Lead 0860,St. Petersburg,https://lead860.example.com,+1-555-0000860,4.979408123899543,202,"{""place_id"": ""synthetic_0860"", ""types"": [""real_estate_agency""]}",0.8475819064921666,1
Synthetic Lead 0861,Miami,https://lead861.example.com,+1-555-0000861,3.7619450378860213,2,"{""place_id"": ""synthetic_0861"", ""types"": [""point_of_interest"", ""establishment""]}",0.0156982878002243,0
Synthetic Lead 0862,Tallahassee,https://lead862.example.com,+1-555-0000862,4.086772707727931,400,"{""place_id"": ""synthetic_0862"", ""types"": [""real_estate_agency""]}",0.7547935612275111,1
Synthetic Lead 0863,Jacksonville,https://lead863.example.com,,4.573636025571727,6,"{""place_id"": ""synthetic_0863"", ""types"": [""insurance_agency""]}",0.05521268461464684,0
Synthetic Lead 0864,Miami,https://lead864.example.com,+1-555-0000864,4.228705035719079,65,"{""place_id"": ""synthetic_0864"", ""types"": [""point_of_interest"", ""establishment""]}",0.32325004546102576,1
Synthetic Lead 0865,Tallahassee,https://lead865.example.com,+1-555-0000865,3.6413361989743627,64,"{""place_id"": ""synthetic_0865"", ""types"": [""real_estate_agency""]}",0.23611277517449675,0
Synthetic Lead 0866,Miami,,+1-555-0000866,4.407308142513352,6,"{""place_id"": ""synthetic_0866"", ""types"": [""insurance_agency""]}",0.026906488567993693,0
Synthetic Lead 0867,Miami,https://lead867.example.com,+1-555-0000867,4.489330816907583,36,"{""place_id"": ""synthetic_0867"", ""types"": [""real_estate_agency"", ""finance""]}",0.329380237926707,0
Synthetic Lead 0868,St. Petersburg,https://lead868.example.com,,,0,"{""place_id"": ""synthetic_0868"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0869,Tampa,https://lead869.example.com,+1-555-0000869,4.3097924635899725,39,"{""place_id"": ""synthetic_0869"", ""types"": [""real_estate_agency""]}",0.30189906001094347,0
Synthetic Lead 0870,Tallahassee,https://lead870.example.com,+1-555-0000870,4.070647049157135,26,"{""place_id"": ""synthetic_0870"", ""types"": [""real_estate_agency"", ""finance""]}",0.1836756137048573,0
Synthetic Lead 0871,Fort Lauderdale,,,,0,"{""place_id"": ""synthetic_0871"", ""types"": [""real_estate_agency"", ""finance""]}",0.00020342697805520653,0
Synthetic Lead 0872,Fort Lauderdale,,+1-555-0000872,3.749653908143662,21,"{""place_id"": ""synthetic_0872"", ""types"": [""real_estate_agency"", ""finance""]}",0.0557353498302897,0
Synthetic Lead 0873,Orlando,https://lead873.example.com,+1-555-0000873,3.9063396186181105,16,"{""place_id"": ""synthetic_0873"", ""types"": [""point_of_interest"", ""establishment""]}",0.08283417834587144,0
Synthetic Lead 0874,Miami,,+1-555-0000874,4.205492756763763,74,"{""place_id"": ""synthetic_0874"", ""types"": [""real_estate_agency""]}",0.24195174156072466,0
Synthetic Lead 0875,Naples,https://lead875.example.com,+1-555-0000875,4.639477013850446,40,"{""place_id"": ""synthetic_0875"", ""types"": [""real_estate_agency"", ""finance""]}",0.39359903029989307,0
Synthetic Lead 0876,Miami,https://lead876.example.com,+1-555-0000876,3.4513134149527316,48,"{""place_id"": ""synthetic_0876"", ""types"": [""insurance_agency""]}",0.12430375120297107,0
Synthetic Lead 0877,Jacksonville,,+1-555-0000877,3.5448516251172806,9,"{""place_id"": ""synthetic_0877"", ""types"": [""real_estate_agency"", ""finance""]}",0.023138751316373374,0
Synthetic Lead 0878,Orlando,https://lead878.example.com,,3.1811357461326413,5,"{""place_id"": ""synthetic_0878"", ""types"": [""real_estate_agency"", ""finance""]}",0.019661640469289667,0
Synthetic Lead 0879,Orlando,https://lead879.example.com,+1-555-0000879,4.2163476126266355,10,"{""place_id"": ""synthetic_0879"", ""types"": [""real_estate_agency"", ""finance""]}",0.09846709723483889,0
Synthetic Lead 0880,Jacksonville,https://lead880.example.com,+1-555-0000880,3.6408470913967284,9,"{""place_id"": ""synthetic_0880"", ""types"": [""point_of_interest"", ""establishment""]}",0.041009283488261696,0
Synthetic Lead 0881,St. Petersburg,https://lead881.example.com,+1-555-0000881,4.0077249449910415,51,"{""place_id"": ""synthetic_0881"", ""types"": [""real_estate_agency""]}",0.2814854839142952,0
Synthetic Lead 0882,St. Petersburg,https://lead882.example.com,+1-555-0000882,4.5306890949458545,64,"{""place_id"": ""synthetic_0882"", ""types"": [""real_estate_agency"", ""finance""]}",0.4791063325601447,1
Synthetic Lead 0883,Tallahassee,https://lead883.example.com,,3.879228639608577,16,"{""place_id"": ""synthetic_0883"", ""types"": [""real_estate_agency""]}",0.08848816258116163,0
Synthetic Lead 0884,Orlando,https://lead884.example.com,+1-555-0000884,4.3156410113716825,111,"{""place_id"": ""synthetic_0884"", ""types"": [""insurance_agency""]}",0.4738641674646243,1
Synthetic Lead 0885,Tampa,https://lead885.example.com,+1-555-0000885,4.050331046124139,103,"{""place_id"": ""synthetic_0885"", ""types"": [""real_estate_agency"", ""finance""]}",0.4445869406281355,0
Synthetic Lead 0886,Miami,,+1-555-0000886,4.5360571575482185,26,"{""place_id"": ""synthetic_0886"", ""types"": [""real_estate_agency"", ""finance""]}",0.14401848258898273,0
Synthetic Lead 0887,St. Petersburg,https://lead887.example.com,+1-555-0000887,4.437564033674005,7,"{""place_id"": ""synthetic_0887"", ""types"": [""real_estate_agency""]}",0.08903225336130777,0
Synthetic Lead 0888,Orlando,,,3.854033151912695,133,"{""place_id"": ""synthetic_0888"", ""types"": [""insurance_agency""]}",0.17626350408098215,0
Synthetic Lead 0889,Jacksonville,https://lead889.example.com,+1-555-0000889,4.115674123299774,18,"{""place_id"": ""synthetic_0889"", ""types"": [""real_estate_agency""]}",0.14402069607703552,0
Synthetic Lead 0890,Miami,https://lead890.example.com,+1-555-0000890,4.721871698860247,23,"{""place_id"": ""synthetic_0890"", ""types"": [""real_estate_agency""]}",0.2883104840357047,1
Synthetic Lead 0891,St. Petersburg,https://lead891.example.com,+1-555-0000891,4.396688435127048,13,"{""place_id"": ""synthetic_0891"", ""types"": [""real_estate_agency""]}",0.14211299097199692,0
Synthetic Lead 0892,St. Petersburg,,+1-555-0000892,3.5015189711244346,6,"{""place_id"": ""synthetic_0892"", ""types"": [""point_of_interest"", ""establishment""]}",0.01217676827697307,0
Synthetic Lead 0893,Tallahassee,https://lead893.example.com,+1-555-0000893,,0,"{""place_id"": ""synthetic_0893"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0894,Miami,,+1-555-0000894,3.657694688781881,42,"{""place_id"": ""synthetic_0894"", ""types"": [""point_of_interest"", ""establishment""]}",0.06752371228026341,0
Synthetic Lead 0895,Naples,https://lead895.example.com,+1-555-0000895,4.906256534980503,7,"{""place_id"": ""synthetic_0895"", ""types"": [""real_estate_agency""]}",0.1303236123239201,0
Synthetic Lead 0896,Orlando,https://lead896.example.com,+1-555-0000896,4.712049419920513,789,"{""place_id"": ""synthetic_0896"", ""types"": [""real_estate_agency"", ""finance""]}",0.9414909629899634,1
Synthetic Lead 0897,Orlando,https://lead897.example.com,+1-555-0000897,4.344942737959201,5,"{""place_id"": ""synthetic_0897"", ""types"": [""insurance_agency""]}",0.047509307372835985,0
Synthetic Lead 0898,Orlando,https://lead898.example.com,+1-555-0000898,4.278616421718097,4,"{""place_id"": ""synthetic_0898"", ""types"": [""real_estate_agency"", ""finance""]}",0.050373583756551654,0
Synthetic Lead 0899,Orlando,https://lead899.example.com,+1-555-0000899,4.09548387198629,37,"{""place_id"": ""synthetic_0899"", ""types"": [""insurance_agency""]}",0.19233585778410742,0
Synthetic Lead 0900,Jacksonville,https://lead900.example.com,+1-555-0000900,4.539261975700014,125,"{""place_id"": ""synthetic_0900"", ""types"": [""real_estate_agency"", ""finance""]}",0.647764778148933,1
Synthetic Lead 0901,Orlando,https://lead901.example.com,+1-555-0000901,4.014610915268969,21,"{""place_id"": ""synthetic_0901"", ""types"": [""point_of_interest"", ""establishment""]}",0.11425779621401334,0
Synthetic Lead 0902,Tampa,https://lead902.example.com,+1-555-0000902,,0,"{""place_id"": ""synthetic_0902"", ""types"": [""insurance_agency""]}",0.00040956716498605005,0
Synthetic Lead 0903,Fort Lauderdale,https://lead903.example.com,+1-555-0000903,4.635967183259726,2,"{""place_id"": ""synthetic_0903"", ""types"": [""real_estate_agency""]}",0.040312898663093136,0
Synthetic Lead 0904,Tallahassee,https://lead904.example.com,+1-555-0000904,3.9190967282372053,8,"{""place_id"": ""synthetic_0904"", ""types"": [""real_estate_agency""]}",0.06369453472920429,0
Synthetic Lead 0905,Fort Lauderdale,https://lead905.example.com,,3.891903630004653,5,"{""place_id"": ""synthetic_0905"", ""types"": [""real_estate_agency"", ""finance""]}",0.035855689337629,0
